Image Name,Deposit,OpenJoint,Washing,Spalling,Deformation,AttachedDeposit,Nothing
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (267).jpg,1,1,1,0,0,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (61).jpg,1,0,0,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (268).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (269).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (27).jpg,1,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (270).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (271).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (272).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (273).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (274).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (275).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (276).jpg,1,1,1,0,0,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (62).jpg,1,0,0,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (277).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (278).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (279).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (28).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (280).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (281).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (282).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (283).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (284).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (285).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (286).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (287).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (288).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (289).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (29).jpg,1,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (290).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (291).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (292).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (293).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (294).jpg,1,1,1,0,0,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (64).jpg,1,0,0,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (295).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (296).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (297).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (298).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (299).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (30).jpg,1,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (300).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (301).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (302).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (303).jpg,1,1,1,0,0,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (65).jpg,1,1,0,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (304).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (305).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (306).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (307).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (308).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (309).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (31).jpg,1,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (310).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (311).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (312).jpg,1,1,1,0,0,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (66).jpg,1,0,0,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (313).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (314).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (315).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (316).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (317).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (318).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (319).jpg,0,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (32).jpg,0,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (320).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (321).jpg,1,0,1,0,0,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (67).jpg,1,1,0,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (322).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (323).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (324).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (325).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (326).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (33).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (34).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (35).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (36).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (37).jpg,1,1,1,0,0,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (68).jpg,1,1,0,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (38).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (39).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (4).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (40).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (41).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (42).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (43).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (44).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (45).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (46).jpg,1,1,1,0,0,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (11).jpg,1,1,0,0,1,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (69).jpg,1,1,0,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (47).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (48).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (49).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (5).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (50).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (51).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (52).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (53).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (54).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (55).jpg,1,1,1,0,0,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (7).jpg,1,1,0,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (56).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (57).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (58).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (59).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (6).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (60).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (61).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (62).jpg,1,1,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (63).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (64).jpg,1,0,1,0,0,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (70).jpg,1,1,0,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (65).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (66).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (67).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (68).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (69).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (7).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (70).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (71).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (72).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (73).jpg,1,1,1,0,1,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (71).jpg,1,1,0,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (74).jpg,1,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (75).jpg,1,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (76).jpg,1,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (77).jpg,1,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (78).jpg,1,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (79).jpg,1,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (8).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (80).jpg,1,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (81).jpg,1,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (82).jpg,1,1,1,0,1,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (72).jpg,1,1,0,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (83).jpg,1,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (84).jpg,1,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (85).jpg,1,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (86).jpg,1,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (87).jpg,1,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (88).jpg,1,1,1,0,1,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (89).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (9).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (90).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (91).jpg,1,0,1,0,0,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (73).jpg,0,0,0,1,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (92).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (93).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (94).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (95).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (96).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (97).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (98).jpg,1,0,1,0,0,0,0
14_Washing_L1.P27.M292-L1.P27.M292.1_2018.06.21_D 0131 (99).jpg,1,0,1,0,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (1).jpg,1,0,1,1,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (10).jpg,1,0,1,1,0,1,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (74).jpg,0,0,0,1,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (11).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (12).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (13).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (14).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (15).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (16).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (17).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (18).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (19).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (2).jpg,1,0,1,1,0,1,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (75).jpg,0,1,0,1,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (20).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (21).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (22).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (23).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (24).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (25).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (26).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (27).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (28).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (29).jpg,1,0,1,1,0,1,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (76).jpg,0,1,0,1,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (3).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (30).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (31).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (32).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (33).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (34).jpg,1,0,1,1,0,1,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (35).jpg,1,0,1,0,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (36).jpg,1,0,1,0,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (37).jpg,1,0,1,0,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (38).jpg,1,0,1,0,0,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (77).jpg,0,1,0,0,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (39).jpg,0,0,1,0,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (4).jpg,1,0,1,1,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (40).jpg,0,0,1,0,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (41).jpg,0,0,1,0,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (42).jpg,1,0,1,0,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (43).jpg,1,0,1,1,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (44).jpg,0,0,1,0,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (45).jpg,0,0,1,0,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (46).jpg,1,0,1,1,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (5).jpg,1,0,1,1,0,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (12).jpg,1,1,0,0,1,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (78).jpg,0,1,0,0,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (6).jpg,1,0,1,1,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (7).jpg,1,0,1,1,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (8).jpg,1,0,1,1,0,0,0
16_Washing_L1.P34.M346-L1.P34.M347_2018.11.01_D 0227 (9).jpg,1,0,1,1,0,1,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (1).jpg,0,0,0,0,0,0,1
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (10).jpg,0,0,0,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (11).jpg,0,1,0,0,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (12).jpg,0,1,0,0,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (13).jpg,0,1,0,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (14).jpg,0,1,0,1,0,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (79).jpg,0,1,0,0,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (15).jpg,0,1,0,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (16).jpg,0,1,0,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (17).jpg,0,1,0,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (18).jpg,0,1,0,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (19).jpg,0,1,0,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (2).jpg,0,1,0,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (20).jpg,0,1,0,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (21).jpg,0,1,0,0,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (22).jpg,0,1,0,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (23).jpg,0,1,0,1,0,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (8).jpg,1,1,0,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (24).jpg,0,1,0,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (25).jpg,0,1,0,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (26).jpg,0,1,0,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (27).jpg,0,1,0,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (28).jpg,0,1,0,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (29).jpg,0,1,1,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (3).jpg,0,1,0,0,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (30).jpg,1,1,1,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (31).jpg,1,1,1,1,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (32).jpg,1,0,1,1,0,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (80).jpg,1,1,0,0,1,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (33).jpg,0,1,0,0,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (34).jpg,0,0,0,0,0,0,1
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (35).jpg,0,1,0,0,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (36).jpg,0,1,0,0,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (37).jpg,0,1,0,0,0,0,0
17_Joints_L1.P34.M347-L1.P34.M348_2019.10.17_D 0008 (38).jpg,0,1,0,0,0,0,0
